Author,"Bone, Jesse F. (Jesse Franklin), 1916-2006"
Title,The Lani People
Language,English
LoC Class,PS: Language and Literatures: American and Canadian literature
Subject,"Science fiction, Human-alien encounters -- Fiction"
Category,Text
EBook-No.,2509
Release Date,"Feb 1, 2001"
Copyright Status,Public domain in the USA.
Downloads,50 downloads in the last 30 days.
Price,$0.00
