Author,"Evans, E. Everett (Edward Everett), 1893-1958"
Title,Alien Minds
Language,English
LoC Class,PS: Language and Literatures: American and Canadian literature
Subject,"Science fiction, Extraterrestrial beings -- Fiction, Telepathy -- Fiction, Space colonies -- Fiction, Interstellar travel -- Fiction"
Category,Text
EBook-No.,50863
Release Date,"Jan 7, 2016"
Copyright Status,Public domain in the USA.
Downloads,58 downloads in the last 30 days.
Price,$0.00
