Author,"Lovecraft, H. P. (Howard Phillips), 1890-1937"
Title,The Shunned House
Language,English
LoC Class,PS: Language and Literatures: American and Canadian literature
Subject,"Horror tales, American, Haunted houses -- Fiction"
Category,Text
EBook-No.,31469
Release Date,"Mar 2, 2010"
Copyright Status,Public domain in the USA.
Downloads,524 downloads in the last 30 days.
Price,$0.00
