Author,"Marks, Winston K. (Winston Kinney), 1915-1979"
Illustrator,"Palais, Rudolph"
Title,Tabby
Language,English
LoC Class,PS: Language and Literatures: American and Canadian literature
Subject,"Science fiction, Short stories, Epistolary fiction, Scientists -- Fiction, Islands of the Pacific -- Fiction, Insects -- Fiction"
Category,Text
EBook-No.,32613
Release Date,"May 30, 2010"
Copyright Status,Public domain in the USA.
Downloads,30 downloads in the last 30 days.
Price,$0.00
