Author,"Marks, Winston K. (Winston Kinney), 1915-1979"
Illustrator,"Sibley, Don"
Title,Backlash
Language,English
LoC Class,PS: Language and Literatures: American and Canadian literature
Subject,"Science fiction, Robots -- Fiction, Human-alien encounters -- Fiction"
Category,Text
EBook-No.,32828
Release Date,"Jun 15, 2010"
Copyright Status,Public domain in the USA.
Downloads,30 downloads in the last 30 days.
Price,$0.00
