Author,"Anderson, Karen, 1932-, Anderson, Poul, 1926-2001"
Illustrator,"Wood, Wallace, 1927-1981"
Title,Innocent at Large
Language,English
LoC Class,PS: Language and Literatures: American and Canadian literature
Subject,"Science fiction, Short stories, Swindlers and swindling -- Fiction, Martians -- Fiction"
Category,Text
EBook-No.,51650
Release Date,"Apr 3, 2016"
Copyright Status,Public domain in the USA.
Downloads,101 downloads in the last 30 days.
Price,$0.00
