Editor,"Hammerton, J. A. (John Alexander), 1871-1949"
Illustrator,"Keene, Charles, 1823-1891"
Title,Mr. Punch in the Highlands
Language,English
LoC Class,"PN: Language and Literatures: Literature: General, Criticism, Collections"
Subject,"English wit and humor, English wit and humor, Pictorial, Scotland -- Humor"
Category,Text
EBook-No.,37882
Release Date,"Oct 30, 2011"
Copyright Status,Public domain in the USA.
Downloads,17 downloads in the last 30 days.
Price,$0.00
