Author,"Grossmith, George, 1847-1912, Grossmith, Weedon, 1852-1919"
Title,The Diary of a Nobody
Language,English
LoC Class,PR: Language and Literatures: English literature
Subject,"Humorous stories, England -- Fiction, Men -- England -- Fiction, Diary fiction, Suburban life -- Fiction, Middle class -- Fiction"
Category,Sound
EBook-No.,21517
Release Date,"May 22, 2007"
Copyright Status,Public domain in the USA.
Downloads,135 downloads in the last 30 days.
Price,$0.00
